,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
780,single,1st phase - general contingent,3.0,Nursing,daytime,Secondary education,140.0,Portuguese,Secondary Education - 12th Year of Schooling or Eq.,Secondary Education - 12th Year of Schooling or Eq.,Administrative staff,Administrative staff,124.0,yes,no,no,yes,male,yes,18.0,no,0.0,8.0,7.349473483714728,6.0,13.051666666666666,1.0,0.0,8.0,11.0,6.0,13.051666666666666,0.06184842133729971,10.8,1.4,1.74,Graduate
781,single,1st phase - general contingent,1.0,Nursing,daytime,Secondary education,141.0,Portuguese,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Basic education 1st cycle (4th/5th year) or equiv.,"Personal Services, Security and Safety Workers and Sellers",Unskilled Workers,125.0,no,no,no,yes,female,yes,21.0,no,0.0,8.0,8.0,7.0,13.514285714285714,0.0,0.1369956782004134,8.0,8.0,7.0,13.514285714285714,0.0,11.51991535071858,3.7,-1.7,Graduate
782,divorced,Over 23 years old,1.0,Social Service (evening attendance),evening,Basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Administrative staff,"Skilled Workers in Industry, Construction and Craftsmen",103.0,no,no,no,no,female,no,24.0,no,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,10.8,1.4,1.74,Dropout
783,single,2nd phase - general contingent,1.0,Basic Education,daytime,Secondary education,120.0,Portuguese,Secondary Education - 12th Year of Schooling or Eq.,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,"Personal Services, Security and Safety Workers and Sellers",Administrative staff,116.0,yes,no,no,yes,female,yes,19.0,no,0.0,6.0,8.0,5.0,13.0,0.05818361408473264,0.0,6.0,7.0,5.0,13.2,0.0,15.5,2.8,-4.06,Enrolled
784,single,1st phase - general contingent,1.0,Social Service,daytime,Secondary education,146.0,Portuguese,Basic Education 2nd Cycle (6th/7th/8th Year) or Equiv.,Basic education 1st cycle (4th/5th year) or equiv.,Unskilled Workers,Unskilled Workers,129.0,yes,no,no,yes,female,no,18.0,no,0.0,6.0,8.0,4.0,11.25,0.0,0.0,6.0,8.0,6.0,11.833333333333334,0.0,12.7,3.7,-1.7,Graduate
785,single,Over 23 years old,1.0,Management,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Basic education 1st cycle (4th/5th year) or equiv.,Unskilled Workers,Unskilled Workers,131.0,yes,no,no,no,male,no,27.0,no,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,10.8,1.4,1.74,Dropout
786,single,2nd phase - general contingent,1.0,Management,daytime,Secondary education,124.0,Portuguese,Secondary Education - 12th Year of Schooling or Eq.,Secondary Education - 12th Year of Schooling or Eq.,Unskilled Workers,Unskilled Workers,116.0,yes,no,no,yes,male,no,21.0,no,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,10.8,1.4,1.74,Dropout
787,single,1st phase - general contingent,2.0,Nursing,daytime,Secondary education,145.0,Portuguese,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Secondary Education - 12th Year of Schooling or Eq.,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers and Sellers",127.0,yes,no,no,yes,female,no,19.0,no,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,Dropout
788,single,1st phase - general contingent,1.0,Tourism,daytime,Secondary education,130.0,Portuguese,Secondary Education - 12th Year of Schooling or Eq.,Basic Education 2nd Cycle (6th/7th/8th Year) or Equiv.,"Skilled Workers in Industry, Construction and Craftsmen","Skilled Workers in Industry, Construction and Craftsmen",135.0,yes,no,no,yes,female,yes,18.0,no,0.0,6.0,6.0,6.0,12.833333333333334,0.0,0.0,6.0,6.0,6.0,12.5,0.0,12.4,0.5,1.79,Graduate
789,single,1st phase - general contingent,1.0,Journalism and Communication,daytime,Secondary education,126.0,Portuguese,Basic Education 2nd Cycle (6th/7th/8th Year) or Equiv.,Basic Education 2nd Cycle (6th/7th/8th Year) or Equiv.,Unskilled Workers,Unskilled Workers,119.0,no,no,no,yes,male,no,19.0,no,0.0,6.0,9.0,5.0,12.2,0.0,0.0,6.0,6.0,6.0,11.833333333333334,0.0,16.2,0.3,-0.92,Graduate
790,single,1st phase - general contingent,1.0,Veterinary Nursing,daytime,Secondary education,120.0,Portuguese,Basic education 1st cycle (4th/5th year) or equiv.,Secondary Education - 12th Year of Schooling or Eq.,Unskilled Workers,"Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers",123.0,no,no,no,yes,female,no,20.0,no,0.0,5.0,12.0,3.0,10.0,2.0,0.0,5.0,9.0,4.0,12.0,0.0,9.4,-0.8,-3.12,Enrolled
791,married,Over 23 years old,1.0,Nursing,evening,Secondary education,133.1,Portuguese,Basic education 1st cycle (4th/5th year) or equiv.,Basic education 1st cycle (4th/5th year) or equiv.,Unskilled Workers,Unskilled Workers,112.0,no,no,no,yes,female,no,35.0,no,0.0,6.0,6.0,6.0,12.833333333333334,0.0,0.0,6.0,6.0,6.0,12.166666666666666,0.0,9.4,-0.8,-3.12,Enrolled
792,single,Over 23 years old,1.0,Basic Education,daytime,Secondary education,140.0,Portuguese,Higher Education - Degree,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Specialists in Intellectual and Scientific Activities,Intermediate Level Technicians and Professions,148.0,no,no,no,yes,female,no,36.0,no,0.0,6.0,7.349473483714728,0.0,0.0,0.0,0.0,5.9343089774211855,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,Dropout
793,single,1st phase - general contingent,1.0,Management,daytime,Secondary education,135.0,Portuguese,Secondary Education - 12th Year of Schooling or Eq.,Secondary Education - 12th Year of Schooling or Eq.,Unskilled Workers,Unskilled Workers,121.0,yes,no,no,yes,male,no,19.0,no,0.0,5.0,8.0,4.0,12.25,0.0,0.0,5.0,8.0,4.0,12.25,0.0,12.4,0.5,1.79,Enrolled
794,single,2nd phase - general contingent,1.0,Social Service (evening attendance),evening,Secondary education,125.0,Portuguese,Basic education 1st cycle (4th/5th year) or equiv.,Basic education 1st cycle (4th/5th year) or equiv.,Unskilled Workers,Unskilled Workers,122.0,no,no,no,yes,female,yes,19.0,no,0.0,6.0,7.0,4.179042378738802,12.166666666666666,0.0,0.0,6.0,9.0,6.0,12.5,0.0,10.8,1.4,1.74,Graduate
795,single,1st phase - general contingent,1.0,Social Service,daytime,Secondary education,133.1,Portuguese,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Student,Student,110.0,no,no,no,yes,female,yes,20.0,no,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,7.0,6.0,13.0,0.0,11.1,0.6,2.02,Graduate
796,single,1st phase - general contingent,2.0,Management,daytime,Secondary education,130.0,Portuguese,Secondary Education - 12th Year of Schooling or Eq.,Secondary Education - 12th Year of Schooling or Eq.,Unskilled Workers,Administrative staff,124.0,yes,no,no,yes,male,no,22.0,no,0.0,5.0,8.0,4.0,11.0,0.0,0.0,5.0,9.0,3.0,13.666666666666666,0.0,7.6,2.6,0.32,Dropout
797,single,1st phase - general contingent,2.0,Management,daytime,Secondary education,120.0,Portuguese,Basic education 1st cycle (4th/5th year) or equiv.,Basic Education 2nd Cycle (6th/7th/8th Year) or Equiv.,"Personal Services, Security and Safety Workers and Sellers","Skilled Workers in Industry, Construction and Craftsmen",113.0,yes,no,yes,yes,female,no,20.0,no,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,Dropout
798,single,2nd phase - general contingent,4.0,Journalism and Communication,daytime,Secondary education,126.0,Portuguese,Basic Education 2nd Cycle (6th/7th/8th Year) or Equiv.,Basic education 1st cycle (4th/5th year) or equiv.,cleaning workers,"Workers in food processing, woodworking, clothing and other industries and crafts",126.0,yes,no,yes,yes,female,no,18.0,no,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,6.0,6.0,13.5,0.0,8.9,1.4,3.51,Graduate
799,single,1st phase - general contingent,1.0,Social Service,daytime,Secondary education,130.0,Portuguese,Basic education 1st cycle (4th/5th year) or equiv.,Basic education 1st cycle (4th/5th year) or equiv.,Unskilled Workers,Unskilled Workers,130.0,yes,no,no,yes,female,yes,19.0,no,0.0,6.0,8.0,5.0,11.2,0.0,0.0,6.0,7.0,4.0,11.25,0.0,12.7,3.7,-1.7,Graduate
800,single,1st phase - general contingent,3.0,Management,daytime,Secondary education,123.0,Portuguese,Secondary Education - 12th Year of Schooling or Eq.,Secondary Education - 12th Year of Schooling or Eq.,Administrative staff,Administrative staff,112.0,yes,no,no,yes,male,no,19.0,no,0.0,5.0,8.0,5.0,12.0,0.0,0.0,5.0,12.0,4.0,10.571428571428571,3.0,16.2,0.3,-0.92,Enrolled
801,single,Change of course,1.0,Communication Design,daytime,Secondary education,110.0,Portuguese,Unknown,Unknown,Student,Student,107.0,no,no,no,yes,female,no,28.0,no,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,7.6,2.6,0.32,Dropout
802,single,International student (bachelor),1.0,Social Service,daytime,Secondary education,130.0,Santomean,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Basic education 1st cycle (4th/5th year) or equiv.,Unskilled Workers,"Skilled Workers in Industry, Construction and Craftsmen",130.0,no,no,no,no,male,no,19.0,yes,0.0,6.0,13.0,3.0,11.25,0.0,0.0,5.9343089774211855,12.0,2.0,10.0,0.0,11.1,0.6,2.02,Dropout
803,single,Over 23 years old,1.0,Agronomy,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Administrative staff,Administrative staff,100.0,no,no,no,yes,male,no,25.0,no,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,16.2,0.3,-0.92,Dropout
804,single,1st phase - general contingent,1.0,Veterinary Nursing,daytime,Secondary education,141.0,Portuguese,Secondary Education - 12th Year of Schooling or Eq.,Basic Education 2nd Cycle (6th/7th/8th Year) or Equiv.,Administrative staff,Administrative staff,140.0,yes,no,no,yes,female,yes,18.0,no,0.0,6.0,7.0,6.0,14.857142857142858,0.0,0.0,5.9343089774211855,7.0,6.0,13.428571428571429,0.0,8.9,1.4,3.51,Graduate
805,single,1st phase - general contingent,1.0,Advertising and Marketing Management,daytime,Secondary education,146.0,Portuguese,Secondary Education - 12th Year of Schooling or Eq.,Secondary Education - 12th Year of Schooling or Eq.,Unskilled Workers,Specialists in Intellectual and Scientific Activities,149.0,yes,no,no,yes,male,yes,18.0,no,0.0,6.0,8.0,6.0,14.875,0.0,0.0,6.0,8.0,6.0,13.428571428571429,0.0,11.1,0.6,2.02,Enrolled
806,divorced,Over 23 years old,1.0,Veterinary Nursing,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Basic education 1st cycle (4th/5th year) or equiv.,"Skilled Workers in Industry, Construction and Craftsmen","Skilled Workers in Industry, Construction and Craftsmen",103.0,no,no,no,no,female,no,26.0,no,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,Dropout
807,single,1st phase - general contingent,1.0,Nursing,daytime,Secondary education,147.0,Portuguese,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Unskilled Workers,Unskilled Workers,136.0,no,no,no,yes,female,yes,18.0,no,0.0,8.0,8.0,8.0,14.50125,0.0,0.0,8.0,8.0,8.0,9.626998241540127,0.0,9.4,-0.8,-3.12,Graduate
808,single,2nd phase - general contingent,1.0,Tourism,daytime,Secondary education,143.0,Portuguese,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Basic education 1st cycle (4th/5th year) or equiv.,"Personal Services, Security and Safety Workers and Sellers",Installation and Machine Operators and Assembly Workers,144.0,yes,no,no,yes,female,no,19.0,no,0.0,6.0,13.0,5.0,11.8,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,12.7,3.7,-1.7,Graduate
809,single,Over 23 years old,1.0,Nursing,daytime,Higher education - degree,130.0,Portuguese,Higher Education - Degree,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Intermediate Level Technicians and Professions,Installation and Machine Operators and Assembly Workers,130.0,no,no,no,yes,female,no,27.0,no,0.0,8.0,8.0,7.0,12.414285714285713,0.0,0.0,8.0,8.0,7.0,12.414285714285713,0.0,12.7,3.7,-1.7,Graduate
810,single,2nd phase - general contingent,2.0,Tourism,daytime,Secondary education,127.0,Portuguese,Secondary Education - 12th Year of Schooling or Eq.,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Administrative staff,"Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers",121.0,yes,no,no,yes,male,no,18.0,no,0.0,6.0,8.0,5.0,13.2,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,Dropout
811,single,1st phase - general contingent,1.0,Journalism and Communication,daytime,Secondary education,132.0,Portuguese,Secondary Education - 12th Year of Schooling or Eq.,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Unskilled Workers,Unskilled Workers,126.0,no,no,no,yes,male,yes,20.0,no,0.0,6.0,7.0,6.0,13.166666666666666,0.0,0.0,6.0,7.0,6.0,13.0,0.0,16.2,0.3,-0.92,Enrolled
812,single,Over 23 years old,1.0,Social Service (evening attendance),evening,Basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,Basic education 1st cycle (4th/5th year) or equiv.,Basic education 1st cycle (4th/5th year) or equiv.,Unskilled Workers,Installation and Machine Operators and Assembly Workers,116.0,no,no,no,yes,male,no,24.0,no,0.0,6.0,7.0,1.0,11.0,0.0,0.0,6.0,7.0,1.0,10.0,0.0,16.2,0.3,-0.92,Dropout
813,single,2nd phase - general contingent,1.0,Journalism and Communication,daytime,Secondary education,132.0,Portuguese,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Basic education 1st cycle (4th/5th year) or equiv.,Unskilled Workers,"Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers",124.0,no,no,no,yes,male,no,20.0,no,0.0,6.0,8.0,4.0,12.5,0.0,0.0,6.0,11.0,3.0,12.666666666666666,0.0,15.5,2.8,-4.06,Enrolled
814,single,1st phase - general contingent,2.0,Basic Education,daytime,Secondary education,124.0,Portuguese,Basic education 1st cycle (4th/5th year) or equiv.,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Unskilled Workers,Unskilled Workers,121.0,yes,no,no,yes,female,yes,20.0,no,0.0,6.0,8.0,5.0,12.8,0.0,0.0,6.0,7.0,5.0,13.0,0.0,7.6,2.6,0.32,Enrolled
815,single,1st phase - general contingent,2.0,Advertising and Marketing Management,daytime,Secondary education,117.0,Portuguese,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Basic Education 2nd Cycle (6th/7th/8th Year) or Equiv.,Unskilled Workers,"Personal Services, Security and Safety Workers and Sellers",109.0,yes,no,no,yes,female,no,19.0,no,0.0,6.0,7.0,6.0,13.833333333333334,0.0,0.0,6.0,7.0,6.0,13.714285714285714,0.0,11.1,0.6,2.02,Graduate
816,single,2nd phase - general contingent,2.0,Social Service,daytime,Secondary education,131.0,Portuguese,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Secondary Education - 12th Year of Schooling or Eq.,Unskilled Workers,Unskilled Workers,128.0,yes,no,no,yes,female,yes,18.0,no,0.0,6.0,8.0,6.0,13.625,0.0,0.0,6.0,7.0,6.0,14.428571428571429,0.0,11.51991535071858,0.3,-0.92,Graduate
817,single,Over 23 years old,1.0,Equinculture,daytime,Secondary education,133.1,Portuguese,Unknown,Unknown,Student,Student,110.0,no,no,no,yes,male,no,37.0,no,0.0,5.0,9.0,0.0,0.0,4.0,0.0,5.0,9.0,0.0,0.0,1.0,7.6,2.6,0.32,Dropout
818,single,1st phase - general contingent,1.0,Nursing,daytime,Secondary education,147.0,Portuguese,Basic education 1st cycle (4th/5th year) or equiv.,Basic education 1st cycle (4th/5th year) or equiv.,Unskilled Workers,"Farmers and Skilled Workers in Agriculture, Fisheries and Forestry",134.0,yes,no,no,yes,female,no,19.0,no,0.0,7.0,7.0,6.0,14.814285714285717,0.0,0.0,7.0,7.0,6.0,15.0,0.0,12.4,0.5,1.79,Graduate
819,single,Technological specialization diploma holders,1.0,Agronomy,daytime,Technological specialization course,140.0,Portuguese,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Basic Education 2nd Cycle (6th/7th/8th Year) or Equiv.,Unskilled Workers,Unskilled Workers,140.0,yes,no,no,yes,male,no,21.0,no,0.0,6.0,13.0,5.0,11.8,0.0,0.1369956782004134,6.0,13.0,2.0,12.0,0.0,13.9,-0.3,0.79,Dropout
820,single,Change of course,1.6440843447013356,Oral Hygiene,daytime,Secondary education,130.0,Portuguese,Secondary Education - 12th Year of Schooling or Eq.,Basic education 1st cycle (4th/5th year) or equiv.,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers and Sellers",128.0,yes,no,no,yes,male,no,20.0,no,0.0,7.0,8.0,7.0,13.585714285714284,0.0,0.0,8.0,8.0,8.0,14.6875,0.0,13.9,-0.3,0.79,Graduate
821,married,Holders of other higher courses,1.0,Management,daytime,Higher education - bachelor's degree,120.0,Portuguese,Basic education 1st cycle (4th/5th year) or equiv.,Basic education 1st cycle (4th/5th year) or equiv.,Unskilled Workers,Installation and Machine Operators and Assembly Workers,120.0,no,no,no,yes,male,no,53.0,no,9.0,13.0,21.0,13.0,11.5,0.0,7.0,12.0,22.0,12.0,11.4375,0.0,15.5,2.8,-4.06,Graduate
822,single,2nd phase - general contingent,3.0,Management,daytime,Secondary education,129.0,Portuguese,Basic education 1st cycle (4th/5th year) or equiv.,Basic Education 2nd Cycle (6th/7th/8th Year) or Equiv.,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers and Sellers",118.0,yes,no,no,yes,female,no,21.0,no,0.0,5.0,5.0,5.0,10.8,0.0,0.0,5.0,6.0,5.0,11.0,0.0,9.4,-0.8,-3.12,Graduate
823,single,1st phase - general contingent,4.0,Management,daytime,Secondary education,116.0,Portuguese,Basic education 1st cycle (4th/5th year) or equiv.,Basic Education 2nd Cycle (6th/7th/8th Year) or Equiv.,Unskilled Workers,Unskilled Workers,113.0,yes,no,yes,yes,female,yes,22.0,no,0.0,5.0,9.0,5.0,12.0,0.0,0.0,5.0,8.0,3.0,10.0,0.0,11.1,0.6,2.02,Enrolled
824,single,1st phase - general contingent,2.0,Communication Design,daytime,Secondary education,145.0,Portuguese,Higher Education - Degree,Secondary Education - 12th Year of Schooling or Eq.,Administrative staff,Administrative staff,133.0,yes,no,no,yes,female,no,20.0,no,0.0,6.0,7.0,6.0,13.0,0.05818361408473264,0.0,6.0,6.0,6.0,12.166666666666666,0.0,12.7,3.7,-1.7,Graduate
825,single,1st phase - general contingent,1.0,Management,daytime,Secondary education,132.0,Portuguese,Basic education 1st cycle (4th/5th year) or equiv.,Basic education 1st cycle (4th/5th year) or equiv.,Unskilled Workers,Unskilled Workers,124.0,yes,no,no,yes,female,no,21.0,no,0.0,5.0,7.349473483714728,4.179042378738802,10.0,0.0,0.0,5.0,8.0,1.0,10.0,0.0,7.6,2.6,0.32,Dropout
826,single,2nd phase - general contingent,1.0,Advertising and Marketing Management,daytime,Secondary education,150.0,Portuguese,Secondary Education - 12th Year of Schooling or Eq.,Basic education 1st cycle (4th/5th year) or equiv.,Administrative staff,"Personal Services, Security and Safety Workers and Sellers",138.0,yes,no,no,yes,female,yes,19.0,no,0.0,6.0,6.0,6.0,14.5,0.0,0.0,6.0,8.0,6.0,13.0,0.0,13.9,-0.3,0.79,Graduate
827,single,1st phase - general contingent,1.6440843447013356,Social Service,daytime,Secondary education,138.0,Portuguese,Secondary Education - 12th Year of Schooling or Eq.,Basic Education 3rd Cycle (9th/10th/11th Year) or Equiv.,Meal preparation assistants,"Unskilled workers in extractive industry, construction, manufacturing and transport",132.0,yes,no,yes,yes,female,no,19.0,no,0.0,6.0,9.0,4.0,11.5,0.0,0.0,6.0,9.0,5.0,12.0,0.0,8.9,1.4,3.51,Enrolled
828,single,2nd phase - general contingent,2.0,Social Service,daytime,Secondary education,135.0,Portuguese,Secondary Education - 12th Year of Schooling or Eq.,Secondary Education - 12th Year of Schooling or Eq.,Administrative staff,Administrative staff,121.0,yes,no,no,yes,female,no,19.0,no,0.0,6.0,13.0,4.179042378738802,10.333333333333334,0.0,0.0,6.0,13.0,2.0,13.0,0.0,15.5,2.8,-4.06,Dropout
